label_name,label,template_path,class_name,class,image_path
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_22.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_22_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_81.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_81_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_10.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_10_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_37.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_37_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_87.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_87_frame_000541.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_53.jpg_fake_9_68.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/est_id_53_fake_9_68_frame_00_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_30.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_30_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_76.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_76_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_93.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_93_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_10.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_10_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_15.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_15_frame_000421.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_50.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_50_frame_000181.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_35.jpg_fake_1_85.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/rus_internalpassport_35_fake_1_85_frame_00_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_85.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_85_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_18.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_18_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_66.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_66_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_31.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_31_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_88.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_88_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_41.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_41_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_52.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_52_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_33.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_33_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_39.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_39_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_44.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_44_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_85.jpg_fake_7_51.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/fin_id_85_fake_7_51_frame_00_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_80.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_80_frame_000001.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_60.jpg_fake_2_23.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/esp_id_60_fake_2_23_frame_120_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_54.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_54_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_32.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_32_frame_000001.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_71.jpg_fake_0_10.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_71_fake_0_10_frame_120_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_17.jpg_fake_0_97.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_17_fake_0_97_frame_180_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_33.jpg_fake_2_1.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/esp_id_33_fake_2_1_frame_180_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_16.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_16_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_30.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_30_frame_000421.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_82.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_82_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_71.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_71_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_88.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_88_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_47.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_47_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_89.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_89_frame_000421.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_73.jpg_fake_7_55.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/fin_id_73_fake_7_55_frame_210_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_60.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_60_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_79.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_79_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_16.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_16_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_44.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_44_frame_000181.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_75.jpg_fake_9_13.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/est_id_75_fake_9_13_frame_120_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_60.jpg_fake_2_113.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/esp_id_60_fake_2_113_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_52.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_52_frame_000241.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_53.jpg_fake_9_68.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/est_id_53_fake_9_68_frame_150_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_92.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_92_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_45.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_45_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_75.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_75_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_56.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_56_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_60.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_60_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_70.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_70_frame_000541.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_38.jpg_fake_3_52.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_38_fake_3_52_frame_180_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_87.jpg_fake_3_49.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_87_fake_3_49_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_93.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_93_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_66.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_66_frame_000301.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_78.jpg_fake_6_39.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/alb_id_78_fake_6_39_frame_180_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_12.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_12_frame_000361.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_40.jpg_fake_3_64.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_40_fake_3_64_frame_60_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_77.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_77_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_86.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_86_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_94.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_94_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_56.jpg_fake_2_107.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/esp_id_56_fake_2_107_frame_90_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_81.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_81_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_99.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_99_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_00.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_00_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_32.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_32_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_99.jpg,alb,0,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/alb_id_99_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_72.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_72_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_16.jpg_fake_2_72.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/esp_id_16_fake_2_72_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/est_id_48.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_48_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_51.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_51_frame_000181.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_49.jpg_fake_4_26.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_49_fake_4_26_frame_30_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_85.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_85_frame_000001.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_98.jpg_fake_0_112.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/lva_passport_98_fake_0_112_frame_30_extracted.png
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_20.jpg_fake_2_68.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/esp_id_20_fake_2_68_frame_150_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_78.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_78_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_24.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_24_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_48.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_48_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_55.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_55_frame_000121.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_19.jpg_fake_3_99.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_19_fake_3_99_frame_150_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_09.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/aze_passport_09_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_73.jpg,lva,6,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/lva_passport_73_frame_000301.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_48.jpg_fake_3_112.jpg,aze,1,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/aze_passport_48_fake_3_112_frame_180_extracted.png
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_17.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_17_frame_000121.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_71.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_71_frame_000301.jpg
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_25.jpg,rus,7,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/rus_internalpassport_25_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_67.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_67_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_91.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_91_frame_000061.jpg
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_14.jpg,svk,9,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/svk_id_14_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_14.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_14_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_63.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/grc_passport_63_frame_000001.jpg
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_08.jpg,fin,4,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/fin_id_08_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_87.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_87_frame_000421.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_78.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_78_frame_000361.jpg
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_47.jpg,esp,2,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/esp_id_47_frame_000181.jpg
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_40.jpg,srb,8,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/srb_passport_40_frame_000241.jpg
reals,0,/data/users/soteria/MIDV2020/reals/est_id_07.jpg,est,3,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/reals/est_id_07_frame_000061.jpg
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_94.jpg_fake_4_82.jpg,grc,5,/home/mtalarmain/Documents/soteria/dataset/MIDV2020/unbalanced/clips/background/images/fakes/grc_passport_94_fake_4_82_frame_120_extracted.png
